Ticker,Declared Date,Payable Date,Ex Date,Distrib Amount,Income,Long Gain,Short Gain,ROC
MFV,2015-1-2,2015-1-30,2015-1-13,0.05545,0.02094,,0.03451,
MFV,2014-12-1,2014-12-31,2014-12-16,0.05648,0.05648,,,
MFV,2014-11-3,2014-11-28,2014-11-18,0.05578,0.05578,,,
MFV,2014-10-1,2014-10-31,2014-10-14,0.05718,0.0295,,0.02768,
MFV,2014-9-2,2014-9-30,2014-9-16,0.05739,0.02961,,0.02778,
MFV,2014-8-1,2014-8-29,2014-8-12,0.05836,0.03011,,0.02825,
MFV,2014-7-1,2014-7-31,2014-7-15,0.05884,0.03036,,0.02848,
MFV,2014-6-2,2014-6-30,2014-6-17,0.05845,0.03016,,0.02829,
MFV,2014-5-1,2014-5-30,2014-5-13,0.05848,0.03017,,0.02831,
MFV,2014-4-1,2014-4-30,2014-4-15,0.05876,0.02316,,0.0356,
MFV,2014-3-3,2014-3-31,2014-3-18,0.05841,0.02703,,0.03138,
MFV,2014-2-3,2014-2-28,2014-2-18,0.05876,0.02539,,0.03337,
MFV,2014-1-2,2014-1-31,2014-1-14,0.05876,0.02354,,0.03522,
MFV,2013-12-2,2013-12-31,2013-12-17,0.05876,0.05876,,,
MFV,2013-11-1,2013-11-29,2013-11-12,0.05822,0.05822,,,
MFV,2013-10-1,2013-10-31,2013-10-15,0.05778,0.02735,,0.03043,
MFV,2013-9-3,2013-9-30,2013-9-17,0.05791,0.02741,,0.0305,
MFV,2013-8-1,2013-8-30,2013-8-13,0.05824,0.02756,,0.03068,
MFV,2013-7-1,2013-7-31,2013-7-16,0.05811,0.02593,0.01332,0.01886,
MFV,2013-6-3,2013-6-28,2013-6-18,0.05961,0.02746,0.0177,0.00796,
MFV,2013-5-1,2013-5-31,2013-5-14,0.05889,0.02599,0.02518,0.00409,
MFV,2013-4-1,2013-4-30,2013-4-16,0.05858,0.02802,0.00541,0.02372,
MFV,2013-3-1,2013-3-28,2013-3-12,0.05824,0.02936,,0.02528,
MFV,2013-2-1,2013-2-28,2013-2-12,0.05829,0.02749,,0.02526,
MFV,2013-1-2,2013-1-31,2013-1-15,0.0574,0.0284,0.00202,0.02528,
MFV,2012-12-3,2012-12-31,2012-12-18,0.05661,0.05661,,,
MFV,2012-11-1,2012-11-30,2012-11-13,0.05754,0.05754,,,
MFV,2012-10-1,2012-10-31,2012-10-16,0.05757,0.03035,,0.02722,
MFV,2012-9-4,2012-9-28,2012-9-18,0.05679,0.02994,,0.02685,
MFV,2012-8-1,2012-8-31,2012-8-14,0.05602,0.02954,,0.02648,
MFV,2012-7-2,2012-7-31,2012-7-17,0.05508,0.02904,,0.02604,
MFV,2012-6-1,2012-6-29,2012-6-12,0.05621,0.032,,0.02421,
MFV,2012-5-1,2012-5-31,2012-5-15,0.05703,0.03393,,0.0231,
MFV,2012-4-2,2012-4-30,2012-4-17,0.05746,0.03418,,0.02328,
MFV,2012-3-1,2012-3-30,2012-3-13,0.05706,0.03395,,0.02311,
MFV,2012-2-1,2012-2-29,2012-2-14,0.05592,0.03327,,0.02265,
MFV,2012-1-3,2012-1-31,2012-1-17,0.05473,0.03256,,0.02217,
MFV,2011-12-1,2011-12-30,2011-12-12,0.05477,0.05477,,,
MFV,2011-11-1,2011-11-30,2011-11-14,0.05431,0.05431,,,
MFV,2011-10-3,2011-10-31,2011-10-11,0.05492,0.02706,,0.02786,
MFV,2011-9-1,2011-9-30,2011-9-12,0.05625,0.02771,,0.02854,
MFV,2011-8-1,2011-8-31,2011-8-9,0.06041,0.02976,,0.03065,
MFV,2011-7-1,2011-7-29,2011-7-12,0.06023,0.02968,,0.03056,
MFV,2011-6-1,2011-6-30,2011-6-8,0.06198,0.03826,0.01559,0.00717,
MFV,2011-5-2,2011-5-31,2011-5-10,0.06211,0.03205,0.01131,0.01702,
MFV,2011-4-1,2011-4-29,2011-4-11,0.06177,0.03813,0.01553,0.00715,
MFV,2011-3-1,2011-3-31,2011-3-9,0.06212,0.03835,0.01562,0.00719,
MFV,2011-2-1,2011-2-28,2011-2-9,0.06134,0.03352,0.02143,,
MFV,2011-1-3,2011-1-31,2011-1-11,0.06021,0.03241,0.01342,0.00828,
MFV,2010-12-1,2010-12-31,2010-12-13,0.06014,0.06014,,,
MFV,2010-11-1,2010-11-30,2010-11-8,0.05979,0.05979,,,
MFV,2010-10-1,2010-10-29,2010-10-12,0.05847,0.04315,,0.01533,
MFV,2010-9-1,2010-9-30,2010-9-13,0.05779,0.04264,,0.01515,
MFV,2010-8-2,2010-8-31,2010-8-10,0.05726,0.04225,,0.01501,
MFV,2010-7-1,2010-7-30,2010-7-12,0.05674,0.04187,,0.01487,
MFV,2010-6-1,2010-6-30,2010-6-8,0.05822,0.04296,,0.01526,
MFV,2010-5-3,2010-5-28,2010-5-11,0.0601,0.04435,,0.01575,
MFV,2010-4-1,2010-4-30,2010-4-12,0.05868,0.0433,,0.01538,
MFV,2010-3-1,2010-3-31,2010-3-9,0.05717,0.0394,,,
NHF,2017-2-1,2017-2-28,2017-2-17,0.2,0.2,,,
NHF,2017-1-3,2017-1-31,2017-1-20,0.2,0.2,,,
NHF,2016-12-1,2016-12-30,2016-12-21,0.2,0.2,,,
NHF,2016-11-3,2016-11-30,2016-11-21,0.2,0.2,,,
NHF,2016-10-3,2016-10-31,2016-10-20,0.24,0.24,,,
NHF,2016-9-1,2016-9-30,2016-9-21,0.24,0.24,,,
NHF,2016-8-1,2016-8-31,2016-8-22,0.24,0.24,,,
NHF,2016-7-1,2016-7-29,2016-7-20,0.24,0.24,,,
NHF,2016-6-1,2016-6-30,2016-6-21,0.24,0.24,,,
NHF,2016-5-9,2016-5-31,2016-5-20,0.24,0.24,,,
NHF,2016-4-1,2016-4-29,2016-4-20,0.24,0.24,,,
NHF,2016-3-2,2016-3-31,2016-3-22,0.24,0.24,,,
NHF,2016-2-4,2016-2-29,2016-2-18,0.24,0.24,,,
NHF,2016-1-4,2016-1-29,2016-1-20,0.24,0.24,,,
NHF,2015-12-1,2015-12-31,2015-12-22,0.24,0.24,,,
NHF,2015-11-2,2015-11-30,2015-11-19,0.24,0.24,,,
NHF,2015-10-1,2015-10-30,2015-10-21,0.24,0.24,,,
NHF,2015-9-1,2015-9-30,2015-9-21,0.24,0.24,,,
NHF,2015-8-4,2015-8-31,2015-8-20,0.24,0.24,,,
NHF,2015-7-1,2015-7-31,2015-7-22,0.24,0.24,,,
NHF,2015-6-1,2015-6-30,2015-6-19,0.24,0.24,,,
NHF,2015-5-4,2015-5-29,2015-5-20,0.24,0.24,,,
NHF,2015-3-31,2015-4-30,2015-4-21,0.24,0.24,,,
NHF,2015-3-2,2015-5-1,2015-4-1,20.79188,6.44548,,14.3464,S
NHF,2015-3-2,2015-3-31,2015-3-20,0.24,0.24,,,
NHF,2015-2-2,2015-2-27,2015-2-18,0.24,0.24,,,
NHF,2015-1-2,2015-1-30,2015-1-21,0.24,0.24,,,
NHF,2014-12-2,2014-12-31,2014-12-22,0.24,0.24,,,
NHF,2014-11-4,2014-11-28,2014-11-19,0.24,0.24,,,
NHF,2014-10-3,2014-10-31,2014-10-22,0.06,0.06,,,
NHF,2014-9-2,2014-9-30,2014-9-19,0.06,0.06,,,
NHF,2014-8-1,2014-8-29,2014-8-20,0.06,0.06,,,
NHF,2014-7-1,2014-7-31,2014-7-22,0.06,0.06,,,
NHF,2014-6-2,2014-6-30,2014-6-19,0.06,0.06,,,
NHF,2014-5-1,2014-5-30,2014-5-21,0.06,0.06,,,
NHF,2014-4-1,2014-4-30,2014-4-21,0.055,0.055,,,
NHF,2014-3-3,2014-3-31,2014-3-20,0.055,0.055,,,
NHF,2014-2-3,2014-2-28,2014-2-14,0.055,0.055,,,
NHF,2014-1-2,2014-1-31,2014-1-22,0.05,0.05,,,
NHF,2013-12-2,2013-12-31,2013-12-19,0.05,0.05,,,
NHF,2013-11-1,2013-11-29,2013-11-20,0.05,0.05,,,
NHF,2013-10-2,2013-10-31,2013-10-22,0.05,0.05,,,
NHF,2013-9-3,2013-9-30,2013-9-19,0.05,0.05,,,
NHF,2013-8-1,2013-8-30,2013-8-20,0.05,0.05,,,
NHF,2013-7-1,2013-7-31,2013-7-22,0.05,0.05,,,
NHF,2013-6-3,2013-6-28,2013-6-21,0.05,0.05,,,
NHF,2013-5-1,2013-5-31,2013-5-24,0.045,0.045,,,
NHF,2013-4-1,2013-4-30,2013-4-23,0.042,0.042,,,
NHF,2013-3-5,2013-3-29,2013-3-19,0.042,0.042,,,
NHF,2013-2-1,2013-2-28,2013-2-21,0.035,0.035,,,
NHF,2013-1-2,2013-1-31,2013-1-25,0.035,0.035,,,
NHF,2012-12-3,2012-12-31,2012-12-18,0.035,0.035,,,
NHF,2012-11-1,2012-11-30,2012-11-16,0.035,0.035,,,
NHF,2012-10-1,2012-10-31,2012-10-17,0.035,0.035,,,
NHF,2012-9-4,2012-9-28,2012-9-18,0.035,0.035,,,
NHF,2012-8-1,2012-8-31,2012-8-16,0.035,0.035,,,
NHF,2012-7-3,2012-7-31,2012-7-18,0.035,0.035,,,
NHF,2012-6-6,2012-6-29,2012-6-15,0.035,0.035,,,
NHF,2012-5-7,2012-5-31,2012-5-18,0.035,0.035,,,
TPZ,2017-2-10,2017-3-31,2017-3-22,0.125,0.0495,0.0287,,
TPZ,2017-2-10,2017-4-28,2017-4-19,0.125,0.0495,0.0287,,
TPZ,2017-2-10,2017-5-31,2017-5-22,0.125,0.0495,0.0287,,
TPZ,2016-11-7,2016-12-30,2016-12-21,0.1758,0.0989,,0.0769,
TPZ,2016-11-7,2017-1-31,2017-1-20,0.125,0.0491,0.0291,,
TPZ,2016-11-7,2017-2-28,2017-2-16,0.125,0.0495,0.0287,,
TPZ,2016-8-8,2016-9-30,2016-9-21,0.125,0.0563,,0.0687,
TPZ,2016-8-8,2016-10-31,2016-10-20,0.125,0.0582,0.0668,,
TPZ,2016-8-8,2016-11-30,2016-11-21,0.125,0.0508,0.0742,,
TPZ,2016-5-10,2016-6-30,2016-6-21,0.125,0.0651,,0.0599,
TPZ,2016-5-10,2016-7-29,2016-7-20,0.125,0.0625,,0.0625,
TPZ,2016-5-10,2016-8-31,2016-8-22,0.125,0.0611,,0.0639,
TPZ,2016-2-9,2016-3-31,2016-3-22,0.125,0.0712,,0.0538,
TPZ,2016-2-9,2016-4-29,2016-4-20,0.125,0.0717,,0.0533,
TPZ,2016-2-9,2016-5-31,2016-5-20,0.125,0.0637,,0.0613,
TPZ,2015-11-9,2015-12-31,2015-12-22,0.1375,0.1375,,,
TPZ,2015-11-9,2016-1-29,2016-1-20,0.1375,0.0693,,0.0682,
TPZ,2015-11-9,2016-2-29,2016-2-18,0.1375,0.0717,,0.0658,
TPZ,2015-8-12,2015-11-30,2015-11-19,0.1375,0.07234,0.06516,,
TPZ,2015-8-12,2015-9-30,2015-9-21,0.1375,0.07234,0.06516,,
TPZ,2015-8-12,2015-10-30,2015-10-21,0.1375,0.07234,0.06516,,
TPZ,2015-5-11,2015-6-30,2015-6-19,0.1375,0.07234,0.06516,,
TPZ,2015-5-11,2015-7-31,2015-7-22,0.1375,0.07234,0.06516,,
TPZ,2015-5-11,2015-8-31,2015-8-20,0.1375,0.07234,0.06516,,
TPZ,2015-2-10,2015-3-31,2015-3-20,0.1375,0.07234,0.06516,,
TPZ,2015-2-10,2015-4-30,2015-4-21,0.1375,0.07234,0.06516,,
TPZ,2015-2-10,2015-5-29,2015-5-20,0.1375,0.07234,0.06516,,
TPZ,2014-11-10,2014-12-31,2014-12-22,0.125,0.125,,,
TPZ,2014-11-10,2015-2-27,2015-2-18,0.125,0.073,0.052,,
TPZ,2014-11-10,2015-1-30,2015-1-21,0.125,0.073,0.052,,
TPZ,2014-8-8,2014-9-30,2014-9-19,0.125,0.07089,0.04814,,
TPZ,2014-8-8,2014-10-31,2014-10-22,0.125,0.07089,0.04814,,
TPZ,2014-8-8,2014-11-28,2014-11-19,0.125,0.07089,0.04814,,
TPZ,2014-5-12,2014-7-31,2014-7-22,0.125,0.07089,0.04814,,
TPZ,2014-5-12,2014-8-29,2014-8-20,0.125,0.07089,0.04814,,
TPZ,2014-5-12,2014-6-30,2014-6-19,0.125,0.07089,0.04814,,
TPZ,2014-2-10,2014-3-31,2014-3-20,0.125,0.07089,0.04814,,
TPZ,2014-2-10,2014-5-30,2014-5-20,0.125,0.07089,0.04814,,
TPZ,2014-2-10,2014-4-30,2014-4-21,0.125,0.07089,0.04814,,
TPZ,2013-11-11,2014-2-28,2014-2-19,0.125,0.065,0.059,0.001,
TPZ,2013-11-11,2013-12-31,2013-12-20,0.125,0.125,,,
TPZ,2013-11-11,2014-1-31,2014-1-22,0.125,0.061,0.038,0.026,
TPZ,2013-8-8,2013-10-31,2013-10-22,0.125,0.03385,0.08735,,
TPZ,2013-8-8,2013-11-29,2013-11-20,0.125,0.03385,0.08735,,
TPZ,2013-8-8,2013-9-30,2013-9-19,0.125,0.03385,0.08735,,
TPZ,2013-5-6,2013-6-28,2013-6-19,0.125,0.058,,0.067,
TPZ,2013-5-6,2013-7-31,2013-7-22,0.125,0.061,0.061,,
TPZ,2013-5-6,2013-8-30,2013-8-21,0.125,0.063,0.059,,
TPZ,2013-2-11,2013-3-28,2013-3-19,0.125,0.062,,0.063,
TPZ,2013-2-11,2013-4-30,2013-4-19,0.125,0.061,0.001,0.063,
TPZ,2013-2-11,2013-5-31,2013-5-21,0.125,0.062,0.015,0.038,
TPZ,2012-11-12,2012-12-31,2012-12-19,0.125,0.125,,,
TPZ,2012-11-12,2013-1-31,2013-1-22,0.125,0.061,,0.064,
TPZ,2012-11-12,2013-2-28,2013-2-19,0.125,0.062,0.017,0.046,
TPZ,2012-8-6,2012-9-28,2012-9-20,0.125,0.06853,0.05647,,
TPZ,2012-8-6,2012-10-31,2012-10-22,0.125,0.06853,0.05647,,
TPZ,2012-8-6,2012-11-30,2012-11-20,0.125,0.06853,0.05647,,
TPZ,2012-5-7,2012-6-29,2012-6-20,0.125,0.06,,0.065,
TPZ,2012-5-7,2012-7-31,2012-7-20,0.125,0.061,,0.064,
TPZ,2012-5-7,2012-8-31,2012-8-22,0.125,0.06,0.026,0.038,
TPZ,2012-2-6,2012-3-31,2012-3-21,0.125,,0.125,,
TPZ,2012-2-6,2012-4-30,2012-4-19,0.125,,0.125,,
TPZ,2012-2-6,2012-5-31,2012-5-21,0.125,,0.125,,
TPZ,2011-11-7,2011-12-30,2011-12-21,0.125,0.125,,,
TPZ,2011-11-7,2012-1-31,2012-1-20,0.125,0.06,0.065,,
TPZ,2011-11-7,2012-2-29,2012-2-20,0.125,,0.125,,
TPZ,2011-8-8,2011-9-30,2011-9-21,0.125,0.06573,0.04627,0.01212,
TPZ,2011-8-8,2011-10-31,2011-10-20,0.125,0.06573,0.04627,0.01212,
TPZ,2011-8-8,2011-11-30,2011-11-18,0.125,0.06573,0.04627,0.01212,
TPZ,2011-5-9,2011-6-30,2011-6-21,0.125,,,0.125,
TPZ,2011-5-9,2011-7-29,2011-7-20,0.125,,,0.125,
TPZ,2011-5-9,2011-8-31,2011-8-22,0.125,,,0.125,
TPZ,2011-2-8,2011-3-31,2011-3-22,0.125,,,0.125,
TPZ,2011-2-8,2011-4-29,2011-4-19,0.125,,,0.125,
TPZ,2011-2-8,2011-5-31,2011-5-20,0.125,,,0.125,
TPZ,2010-11-9,2011-2-28,2011-2-16,0.125,0.125,,,
TPZ,2010-11-9,2010-12-31,2010-12-21,0.125,0.125,,,
TPZ,2010-11-9,2011-1-31,2011-1-20,0.125,0.125,,,
TPZ,2010-8-9,2010-10-29,2010-10-20,0.125,0.05209,0.00767,0.00839,
TPZ,2010-8-9,2010-11-30,2010-11-18,0.125,0.05209,0.00767,0.00839,
TPZ,2010-5-10,2010-6-30,2010-6-18,0.125,0.05209,0.00767,0.00839,
TPZ,2010-5-10,2010-7-30,2010-7-20,0.125,0.05209,0.00767,0.00839,
TPZ,2010-5-10,2010-8-31,2010-8-19,0.125,0.05209,0.00767,0.00839,
ZTR,2017-3-1,2017-3-20,2017-3-9,0.113,0.033,,0.08,
ZTR,2017-3-1,2017-4-21,2017-4-11,0.113,0.033,,0.08,
ZTR,2017-3-1,2017-5-18,2017-5-9,0.113,0.033,,0.08,
ZTR,2017-1-3,2017-1-10,2017-1-5,0.5,,0.5,,S
ZTR,2016-12-2,2016-12-19,2016-12-8,0.113,0.046,0.067,,
ZTR,2016-12-2,2017-1-10,2017-1-5,0.113,0.113,,,
ZTR,2016-12-2,2017-2-21,2017-2-9,0.113,0.033,,0.08,
ZTR,2016-9-21,2016-10-20,2016-10-11,0.113,0.023,0.09,,
ZTR,2016-9-21,2016-11-21,2016-11-9,0.113,0.017,0.096,,
ZTR,2016-9-1,2016-9-19,2016-9-8,0.112,0.045,0.067,,
ZTR,2016-8-1,2016-8-18,2016-8-9,0.113,0.017,0.096,,
ZTR,2016-7-1,2016-7-18,2016-7-7,0.112,0.021,0.091,,
ZTR,2016-6-1,2016-6-20,2016-6-9,0.11,0.047,0.063,,
ZTR,2016-5-2,2016-5-19,2016-5-10,0.111,0.011,,0.1,
ZTR,2016-4-1,2016-4-18,2016-4-7,0.112,0.014,,0.098,
ZTR,2016-3-1,2016-3-18,2016-3-9,0.076,0.008,,0.068,
ZTR,2016-2-1,2016-2-19,2016-2-9,0.076,0.022,0.023,0.031,
ZTR,2016-1-4,2016-1-11,2015-12-29,0.08,0.03,,0.05,
ZTR,2015-12-1,2015-12-18,2015-12-9,0.081,0.021,0.06,,
ZTR,2015-11-2,2015-11-19,2015-11-9,0.082,0.006,,0.076,
ZTR,2015-10-1,2015-10-20,2015-10-8,0.079,0.017,0.028,0.034,
ZTR,2015-9-1,2015-9-18,2015-9-9,0.081,0.02821,0.00182,,
ZTR,2015-8-3,2015-8-20,2015-8-11,0.086,0.02996,0.00193,,
ZTR,2015-7-1,2015-7-20,2015-7-9,0.087,0.0303,0.00196,,
ZTR,2015-6-1,2015-6-18,2015-6-9,0.089,0.031,0.002,,
ZTR,2015-5-1,2015-5-18,2015-5-7,0.089,0.022,0.039,,
ZTR,2015-4-1,2015-4-20,2015-4-9,0.089,,0.076,,
ZTR,2015-3-2,2015-3-19,2015-3-10,0.091,0.01,0.064,,
ZTR,2015-2-2,2015-2-20,2015-2-10,0.088,,0.039,,
ZTR,2015-1-2,2015-1-9,2015-1-6,0.09,0.01992,0.07008,,
ZTR,2014-12-1,2014-12-18,2014-12-9,0.091,0.02014,0.07086,,
ZTR,2014-11-3,2014-11-20,2014-11-10,0.09,0.01992,0.07008,,
ZTR,2014-10-1,2014-10-21,2014-10-9,0.089,0.0197,0.0693,,
ZTR,2014-9-2,2014-9-19,2014-9-10,0.092,0.02037,0.07164,,
ZTR,2014-8-1,2014-8-18,2014-8-7,0.091,0.02014,0.07086,,
ZTR,2014-7-1,2014-7-18,2014-7-9,0.092,0.02037,0.07164,,
ZTR,2014-6-2,2014-6-19,2014-6-10,0.091,0.02014,0.07086,,
ZTR,2014-5-1,2014-5-19,2014-5-8,0.09,0.01992,0.07008,,
ZTR,2014-4-1,2014-4-21,2014-4-9,0.091,0.03,0.03,,
ZTR,2014-3-3,2014-3-20,2014-3-11,0.09,0.029,,,
ZTR,2014-2-3,2014-2-21,2014-2-11,0.09,0.029,,,
ZTR,2013-12-31,2014-1-9,2014-1-3,0.09,0.03357,0.05644,,
ZTR,2013-12-2,2013-12-19,2013-12-10,0.089,0.03319,0.05581,,
ZTR,2013-11-1,2013-11-19,2013-11-7,0.088,0.03282,0.05518,,
ZTR,2013-10-1,2013-10-18,2013-10-9,0.086,0.03207,0.05393,,
ZTR,2013-9-3,2013-9-20,2013-9-11,0.084,0.03133,0.05267,,
ZTR,2013-8-1,2013-8-19,2013-8-8,0.086,0.022,0.064,,
ZTR,2013-7-1,2013-7-18,2013-7-9,0.083,0.026,0.057,,
ZTR,2013-6-3,2013-6-20,2013-6-11,0.085,0.037,,,
ZTR,2013-5-1,2013-5-20,2013-5-9,0.085,0.04,0.006,,
ZTR,2013-4-1,2013-4-18,2013-4-9,0.085,0.042,0.034,,
ZTR,2013-3-1,2013-3-18,2013-3-7,0.084,0.016,0.064,,
ZTR,2013-2-1,2013-2-19,2013-2-7,0.084,0.005,0.025,,
ZTR,2013-1-2,2013-1-9,2013-1-3,0.082,0.01269,0.02538,0.04393,
ZTR,2012-12-3,2012-12-20,2012-12-11,0.082,0.01269,0.02538,0.04393,
ZTR,2012-11-1,2012-11-20,2012-11-8,0.082,0.01269,0.02538,0.04393,
ZTR,2012-10-1,2012-10-18,2012-10-9,0.084,0.013,0.026,0.045,
ZTR,2012-9-4,2012-9-21,2012-9-12,0.083,0.017,0.064,0.002,
ZTR,2012-8-1,2012-8-20,2012-8-9,0.083,0.014,,0.069,
ZTR,2012-7-2,2012-7-19,2012-7-10,0.082,0.013,0.069,,
ZTR,2012-6-1,2012-6-18,2012-6-7,0.08,0.044,,0.036,
ZTR,2012-5-1,2012-5-18,2012-5-9,0.084,0.028,,0.056,
ZTR,2012-4-2,2012-4-19,2012-4-10,0.084,0.028,,0.056,
ZTR,2012-3-1,2012-3-19,2012-3-8,0.124,0.012,0.024,0.088,
ZTR,2012-2-1,2012-2-21,2012-2-9,0.124,0.008,0.032,0.072,
ZTR,2012-1-3,2012-1-9,2012-1-5,0.12,0.02802,0.00534,0.08665,
ZTR,2011-12-1,2011-12-19,2011-12-8,0.12,0.02802,0.00534,0.08665,
ZTR,2011-11-1,2011-11-18,2011-11-8,0.12,0.02802,0.00534,0.08665,
ZTR,2011-10-3,2011-10-20,2011-10-11,0.116,0.02708,0.00516,0.08376,
RIV,2017-1-27,2017-2-28,2017-2-16,0.14,0.1087,,,
RIV,2017-1-27,2017-3-29,2017-3-16,0.14,0.1087,,,
RIV,2017-1-27,2017-4-26,2017-4-13,0.14,0.1087,,,
RIV,2016-10-28,2016-11-30,2016-11-17,0.14,0.03954,,0.08725,
RIV,2016-10-28,2016-12-28,2016-12-15,0.14,0.09339,,,
RIV,2016-10-28,2017-1-26,2017-1-12,0.14,0.14,,,
RIV,2016-10-6,2016-10-27,2016-10-18,0.28,0.21501,,,
RIV,2016-10-6,2016-10-27,2016-10-18,0.343,0.343,,,S
RIV,2016-7-29,2016-8-25,2016-8-11,0.14,0.02667,,,
RIV,2016-7-29,2016-9-29,2016-9-15,0.14,0.10534,,,
RIV,2016-6-30,2016-7-28,2016-7-21,0.54,0.11502,,,S
RIV,2016-6-10,2016-6-30,2016-6-16,0.14,0.14,,,
RIV,2016-4-22,2016-5-26,2016-5-12,0.14,0.14,,,
RIV,2016-4-22,2016-7-28,2016-7-14,0.14,0.14,,,
RIV,2016-4-8,2016-4-28,2016-4-19,0.035,,0.035,,S
RIV,2016-1-22,2016-2-29,2016-2-9,0.14,0.04784,,0.07918,
RIV,2016-1-22,2016-3-31,2016-3-17,0.14,0.04784,,0.07918,
RIV,2016-1-22,2016-4-28,2016-4-14,0.14,0.04784,,0.07918,
DNP,2016-12-15,2017-2-10,2017-1-27,0.065,0.031,0.034,,
DNP,2016-12-15,2017-3-10,2017-2-24,0.065,0.031,0.034,,
DNP,2016-12-15,2017-4-10,2017-3-29,0.065,0.031,0.034,,
DNP,2016-9-15,2016-11-10,2016-10-27,0.065,0.012,,0.053,
DNP,2016-9-15,2016-12-12,2016-11-28,0.065,0.028,0.037,,
DNP,2016-9-15,2017-1-10,2016-12-28,0.065,0.031,0.034,,
DNP,2016-6-16,2016-8-10,2016-7-27,0.065,0.015,,0.05,
DNP,2016-6-16,2016-9-12,2016-8-29,0.065,0.023,0.017,0.025,
DNP,2016-6-16,2016-10-11,2016-9-28,0.065,0.025,,0.04,
DNP,2016-3-15,2016-5-10,2016-4-27,0.065,0.02,0.04,0.005,
DNP,2016-3-15,2016-6-10,2016-5-26,0.065,0.032,0.02,,
DNP,2016-3-15,2016-7-11,2016-6-28,0.065,0.031,0.014,0.02,
DNP,2015-12-18,2016-2-10,2016-1-27,0.065,0.012,,0.053,
DNP,2015-12-18,2016-3-10,2016-2-25,0.065,0.032,,0.033,
DNP,2015-12-18,2016-4-11,2016-3-29,0.065,0.033,0.032,,
DNP,2015-9-18,2015-11-10,2015-10-28,0.065,0.018,0.047,,
DNP,2015-9-18,2015-12-10,2015-11-25,0.065,0.036,,0.029,
DNP,2015-9-18,2016-1-11,2015-12-29,0.065,0.027,,0.038,
DNP,2015-6-18,2015-8-10,2015-7-29,0.065,0.016,,0.049,
DNP,2015-6-18,2015-9-10,2015-8-27,0.065,0.028,,0.037,
DNP,2015-6-18,2015-10-13,2015-9-28,0.065,0.031,,0.034,
DNP,2015-3-19,2015-5-11,2015-4-28,0.065,0.018,,0.047,
DNP,2015-3-19,2015-6-10,2015-5-27,0.065,0.031,0.034,,
DNP,2015-3-19,2015-7-10,2015-6-26,0.065,0.037,0.01,0.018,
DNP,2014-12-19,2015-2-10,2015-1-28,0.065,0.015,0.02,0.03,
DNP,2014-12-19,2015-3-10,2015-2-25,0.065,0.034,0.031,,
DNP,2014-12-19,2015-4-10,2015-3-27,0.065,0.035,0.009,0.021,
DNP,2014-9-19,2014-11-10,2014-10-29,0.065,0.065,,,
DNP,2014-9-19,2014-12-10,2014-11-25,0.065,0.065,,,
DNP,2014-9-19,2015-1-12,2014-12-29,0.065,0.065,,,
DNP,2014-6-19,2014-8-11,2014-7-29,0.065,0.02215,0.03189,0.00996,
DNP,2014-6-19,2014-9-10,2014-8-27,0.065,0.02215,0.03189,0.00996,
DNP,2014-6-19,2014-10-10,2014-9-26,0.065,0.02215,0.03189,0.00996,
DNP,2014-2-18,2014-4-10,2014-3-27,0.065,0.033,0.001,0.031,
DNP,2014-2-18,2014-5-12,2014-4-28,0.065,0.017,0.02,0.028,
DNP,2014-2-18,2014-6-10,2014-5-28,0.065,0.027,0.027,0.011,
DNP,2014-2-18,2014-7-10,2014-6-26,0.065,0.049,0.004,0.012,
DNP,2013-11-7,2014-1-10,2013-12-27,0.065,0.065,,,
DNP,2013-11-7,2014-2-10,2014-1-29,0.065,0.02,0.045,,
DNP,2013-11-7,2014-3-10,2014-2-26,0.065,0.065,,,
DNP,2013-8-8,2013-10-10,2013-9-26,0.065,0.02967,0.03202,0.00177,
DNP,2013-8-8,2013-11-12,2013-10-29,0.065,0.065,,,
DNP,2013-8-8,2013-12-10,2013-11-27,0.065,0.065,,,
DNP,2013-5-9,2013-7-10,2013-6-26,0.065,0.052,0.011,0.002,
DNP,2013-5-9,2013-8-12,2013-7-29,0.065,0.02,0.045,,
DNP,2013-5-9,2013-9-10,2013-8-28,0.065,0.027,0.002,0.036,
DNP,2013-2-19,2013-4-10,2013-3-26,0.065,0.04,0.025,,
DNP,2013-2-19,2013-5-10,2013-4-26,0.065,0.018,0.005,0.042,
DNP,2013-2-19,2013-6-10,2013-5-29,0.065,0.034,0.031,,
DNP,2012-11-8,2013-1-10,2012-12-27,0.065,0.039,0.016,0.01,
DNP,2012-11-8,2013-2-11,2013-1-29,0.065,0.02,0.009,0.036,
DNP,2012-11-8,2013-3-11,2013-2-26,0.065,0.032,0.033,,
DNP,2012-8-10,2012-12-10,2012-11-28,0.065,0.03698,0.0233,0.00472,
DNP,2012-8-10,2012-10-10,2012-9-24,0.065,0.03698,0.0233,0.00472,
DNP,2012-8-10,2012-11-13,2012-10-29,0.065,0.03698,0.0233,0.00472,
DNP,2012-5-10,2012-7-10,2012-6-27,0.065,0.039,0.026,,
DNP,2012-5-10,2012-8-10,2012-7-27,0.065,0.03,,0.035,
DNP,2012-5-10,2012-9-10,2012-8-29,0.065,0.047,,0.018,
DNP,2012-2-21,2012-4-10,2012-3-28,0.065,0.043,0.022,,
